arch,optimizer,seed,lag,acf_mag,cos_sim
resnet18_cifar10,adam,22242,36,0.6417106805321529,0.005250793862031756
resnet18_cifar10,adam,22242,37,0.6239681605957953,0.0028880829611885503
resnet18_cifar10,adam,22242,38,0.6071845217858414,0.003931104908987499
resnet18_cifar10,adam,22242,39,0.5921018096068282,0.005036185819199993
resnet18_cifar10,adam,22242,40,0.5761676979015291,0.006227213862101123
resnet18_cifar10,adamw,20342,0,1.0,1.0
resnet18_cifar10,adamw,20342,1,0.9909343497820678,-0.018971174080544426
resnet18_cifar10,adamw,20342,2,0.9826200433836725,-0.015384565623730893
resnet18_cifar10,adamw,20342,3,0.9788191649354674,-0.009865597546868696
resnet18_cifar10,adamw,20342,4,0.9758382402286536,-0.0013319409221517996
resnet18_cifar10,adamw,20342,5,0.9725666243040001,-0.00238285489716138
resnet18_cifar10,adamw,20342,6,0.9695484803654556,0.0032353448071169434
resnet18_cifar10,adamw,20342,7,0.9656098836069033,0.0014515934467872124
resnet18_cifar10,adamw,20342,8,0.9591389145399564,0.0036656690635040808
resnet18_cifar10,adamw,20342,9,0.9518845961791743,0.0030910490184716563
resnet18_cifar10,adamw,20342,10,0.946939031277899,0.0028161859373472334
resnet18_cifar10,adamw,20342,11,0.9424787932204782,0.004512377511280449
resnet18_cifar10,adamw,20342,12,0.9353532986963569,0.00590090276292319
resnet18_cifar10,adamw,20342,13,0.9273787400835307,0.0012372805925021967
resnet18_cifar10,adamw,20342,14,0.918388178677141,0.006076297309192763
resnet18_cifar10,adamw,20342,15,0.9099784668937181,0.005275426244470108
resnet18_cifar10,adamw,20342,16,0.9016033938700594,0.0033677267490568124
resnet18_cifar10,adamw,20342,17,0.8945525222594858,0.008312519838748225
resnet18_cifar10,adamw,20342,18,0.8864276970816285,0.00038848520421138456
resnet18_cifar10,adamw,20342,19,0.8752328670898295,0.0032780438753791724
resnet18_cifar10,adamw,20342,20,0.8615354282509115,0.0032211233569771794
resnet18_cifar10,adamw,20342,21,0.8493459147869642,0.005842681932334655
resnet18_cifar10,adamw,20342,22,0.8397630127035227,0.004610519837413569
resnet18_cifar10,adamw,20342,23,0.8306846249260903,0.0019358884761363985
resnet18_cifar10,adamw,20342,24,0.8186749486069339,0.0028971123591139316
resnet18_cifar10,adamw,20342,25,0.8060303480210587,0.004226066409737448
resnet18_cifar10,adamw,20342,26,0.7915250928877722,0.004090450415116135
resnet18_cifar10,adamw,20342,27,0.7765066071384051,0.0028703216758147743
resnet18_cifar10,adamw,20342,28,0.764874777143068,0.004133300086078002
resnet18_cifar10,adamw,20342,29,0.7533964185935804,0.0022172909801258154
resnet18_cifar10,adamw,20342,30,0.7402666054133137,0.003299078174934463
resnet18_cifar10,adamw,20342,31,0.7249103036064675,0.0056521401728042795
resnet18_cifar10,adamw,20342,32,0.7075209051103788,0.0036870246635186525
resnet18_cifar10,adamw,20342,33,0.6927364874427896,0.004188016099962511
resnet18_cifar10,adamw,20342,34,0.6786129253488649,0.0008829025760257751
resnet18_cifar10,adamw,20342,35,0.6627756628729785,0.004310681618546468
resnet18_cifar10,adamw,20342,36,0.6466824051035471,0.004022614912259942
resnet18_cifar10,adamw,20342,37,0.6301639610234645,0.003529767257857202
resnet18_cifar10,adamw,20342,38,0.6121969472791953,0.002656208943286669
resnet18_cifar10,adamw,20342,39,0.5913839272730804,0.0037558844485664523
resnet18_cifar10,adamw,20342,40,0.5744256294345178,0.003303478063970671
resnet18_cifar10,adamw,21342,0,1.0,1.0
resnet18_cifar10,adamw,21342,1,0.9894838966264052,-0.020977597249886376
resnet18_cifar10,adamw,21342,2,0.9833828693916199,-0.020959398005520893
resnet18_cifar10,adamw,21342,3,0.9793694661648379,-0.004908107616097886
resnet18_cifar10,adamw,21342,4,0.975044859063509,-0.004248502642900653
resnet18_cifar10,adamw,21342,5,0.9686152816315391,-0.0009615683336000562
resnet18_cifar10,adamw,21342,6,0.9654984338342971,0.004613343237380094
resnet18_cifar10,adamw,21342,7,0.9618038924851519,0.0034117997160515133
resnet18_cifar10,adamw,21342,8,0.95683938568036,0.0009186691017940499
resnet18_cifar10,adamw,21342,9,0.9530354908535837,0.0025743838572833077
resnet18_cifar10,adamw,21342,10,0.9483318533508304,0.003909950245092312
resnet18_cifar10,adamw,21342,11,0.9438072632221638,0.0034981929556348896
resnet18_cifar10,adamw,21342,12,0.9351396053252271,0.003733666967907811
resnet18_cifar10,adamw,21342,13,0.9269854031196046,0.00545775150935575
resnet18_cifar10,adamw,21342,14,0.9187873627090802,0.0035577289364580908
resnet18_cifar10,adamw,21342,15,0.9091067068337287,0.0042047432795651665
resnet18_cifar10,adamw,21342,16,0.8993989858035591,0.00667656112745605
resnet18_cifar10,adamw,21342,17,0.8906168581071672,0.0025506183673092843
resnet18_cifar10,adamw,21342,18,0.8809867903263432,0.003474331621380752
resnet18_cifar10,adamw,21342,19,0.8723043174781886,0.004194614898784562
resnet18_cifar10,adamw,21342,20,0.8635101001291903,0.004897077400333939
resnet18_cifar10,adamw,21342,21,0.8529190476340945,0.002999155475294073
resnet18_cifar10,adamw,21342,22,0.8412563353055421,0.0055146290260177115
resnet18_cifar10,adamw,21342,23,0.8295400341912028,0.004140528144289007
resnet18_cifar10,adamw,21342,24,0.8159671057778326,0.0037767923205581496
resnet18_cifar10,adamw,21342,25,0.8032756702105426,0.0027541860951463353
resnet18_cifar10,adamw,21342,26,0.7909466074245729,0.00400429621203956
resnet18_cifar10,adamw,21342,27,0.7762197358610442,0.003214305203481954
resnet18_cifar10,adamw,21342,28,0.7631875257388191,0.0034662378313879564
resnet18_cifar10,adamw,21342,29,0.7501472341467801,0.0036547044006240877
resnet18_cifar10,adamw,21342,30,0.7371840156542832,0.005883614056342668
resnet18_cifar10,adamw,21342,31,0.7227053781363697,0.004997554655980926
resnet18_cifar10,adamw,21342,32,0.7086311008660847,0.0037080777350100955
resnet18_cifar10,adamw,21342,33,0.6930129021703821,0.0029006329485207673
resnet18_cifar10,adamw,21342,34,0.676747424601543,0.0036914838928600205
resnet18_cifar10,adamw,21342,35,0.6610589885830704,0.001867468403321059
resnet18_cifar10,adamw,21342,36,0.6449069936984286,0.0019985810086541977
resnet18_cifar10,adamw,21342,37,0.6292620120248132,0.005275810557758947
resnet18_cifar10,adamw,21342,38,0.6097000088333135,0.0035653475061564826
resnet18_cifar10,adamw,21342,39,0.5916213589889249,0.002437690620042391
resnet18_cifar10,adamw,21342,40,0.5722038114504304,0.0033828015568245374
resnet18_cifar10,adamw,22342,0,1.0,1.0
resnet18_cifar10,adamw,22342,1,0.9898099115359265,-0.023910456781680984
resnet18_cifar10,adamw,22342,2,0.9849372954794121,-0.01772313945452251
resnet18_cifar10,adamw,22342,3,0.9816476760235289,-0.0060979675112546785
resnet18_cifar10,adamw,22342,4,0.9777427210162742,-0.003710373551129357
resnet18_cifar10,adamw,22342,5,0.974064635391007,0.00032345736987806294
resnet18_cifar10,adamw,22342,6,0.9695089906604304,0.0004225659749060275
resnet18_cifar10,adamw,22342,7,0.9635645348112101,0.002905633247988806
resnet18_cifar10,adamw,22342,8,0.9596608309591171,0.002213030778802283
resnet18_cifar10,adamw,22342,9,0.9546273082141201,0.0038955038319104587
resnet18_cifar10,adamw,22342,10,0.9482446660044006,0.003088766230244212
resnet18_cifar10,adamw,22342,11,0.9419233804286262,0.00205675627149625
resnet18_cifar10,adamw,22342,12,0.9360248774957274,0.00630844364904646
resnet18_cifar10,adamw,22342,13,0.9292510768300053,0.005429201332339696
resnet18_cifar10,adamw,22342,14,0.919477544650441,0.0054370608373423305
resnet18_cifar10,adamw,22342,15,0.9118928279671233,0.003117256357253257
resnet18_cifar10,adamw,22342,16,0.9022204198658733,0.00341167455781618
resnet18_cifar10,adamw,22342,17,0.8941969641399703,0.0017036580687531397
resnet18_cifar10,adamw,22342,18,0.8869236456367954,0.007275909495026501
resnet18_cifar10,adamw,22342,19,0.8762938011820557,0.0032768652301971776
resnet18_cifar10,adamw,22342,20,0.8656686017051556,0.0035890149812118303
resnet18_cifar10,adamw,22342,21,0.8559703832339222,0.0028398615610340135
resnet18_cifar10,adamw,22342,22,0.8444027646492687,0.003405074287049575
resnet18_cifar10,adamw,22342,23,0.8327266448662208,0.005664718999124713
resnet18_cifar10,adamw,22342,24,0.820164635599359,0.005904911729643251
resnet18_cifar10,adamw,22342,25,0.8067515664265452,0.0036548368348495947
resnet18_cifar10,adamw,22342,26,0.7942778200959331,0.0047432240816040845
resnet18_cifar10,adamw,22342,27,0.779636228162039,0.0032844346393814845
resnet18_cifar10,adamw,22342,28,0.7653728005487761,0.004838434257595485
resnet18_cifar10,adamw,22342,29,0.7499510846895553,0.0017095792007019606
resnet18_cifar10,adamw,22342,30,0.736568049803631,0.003285536433135946
resnet18_cifar10,adamw,22342,31,0.7233180396705402,0.002334757753508935
resnet18_cifar10,adamw,22342,32,0.7077820192453803,0.005704250797128465
resnet18_cifar10,adamw,22342,33,0.6921584043565473,0.0034976067104498135
resnet18_cifar10,adamw,22342,34,0.6758105967806615,0.0019666780926908597
resnet18_cifar10,adamw,22342,35,0.6589592772565899,0.0019966980450493443
resnet18_cifar10,adamw,22342,36,0.6426201084993342,0.005122951775292288
resnet18_cifar10,adamw,22342,37,0.6265257982676449,0.002956056430749864
resnet18_cifar10,adamw,22342,38,0.6073175792469955,0.0030135116215153656
resnet18_cifar10,adamw,22342,39,0.5895389834209731,0.005082243814161505
resnet18_cifar10,adamw,22342,40,0.5711893286082299,0.005289363285087892
