experiment,calib_id,block_size,n_steps,n_checkpoints,d,n_pool_steps,n_source_files,n_nulls,geodesic_k,geodesic_max_k,geodesic_pct,alpha,sample_with_replacement,seed,runtime_sec,Lobs,null_med,null_max,TSR,pperm,pct,zrob,delta,zero_frac,null_collapsed,zrob_collapsed,fallback,separation_flag,formal_trigger,nominal_trigger
block_type1_calibration_mlp2_empirical_random_walk,56,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,12.092,0.0,0.0,0.0034694671630859375,0.0,1.0,0.0,0.0,-0.0034694671630859375,0.99,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,56,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.95,0.0,0.0,0.0007138252258300781,0.0,1.0,0.0,0.0,-0.0007138252258300781,0.975,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,56,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,57,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.771,0.0,0.0,0.02210235595703125,0.0,1.0,0.0,0.0,-0.02210235595703125,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,57,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.842,0.0,0.0,0.0011532306671142578,0.0,1.0,0.0,0.0,-0.0011532306671142578,0.99,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,57,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.728,0.0,0.0,0.02939164638519287,0.0,1.0,0.0,0.0,-0.02939164638519287,0.985,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,57,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.675,0.0,0.0,0.03163039684295654,0.0,1.0,0.0,0.0,-0.03163039684295654,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,58,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.26,0.0,0.0,6.657838821411133e-05,0.0,1.0,0.0,0.0,-6.657838821411133e-05,0.97,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,58,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.283,0.0,0.0,4.209578037261963e-07,0.0,1.0,0.0,0.0,-4.209578037261963e-07,0.95,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,58,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.306,0.0,0.0,1.0244548320770264e-07,0.0,1.0,0.0,0.0,-1.0244548320770264e-07,0.98,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,58,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.648,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,59,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.649,3.993511199951172e-06,0.0,0.0010918378829956055,3993511.199951172,0.05472636815920398,95.0,3.993511199951172,-0.0010878443717956543,0.94,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,59,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.878,3.993511199951172e-06,0.0,4.351139068603516e-06,3993511.199951172,0.009950248756218905,99.5,3.993511199951172,-3.5762786865234375e-07,0.96,True,True,False,False,True,True
block_type1_calibration_mlp2_empirical_random_walk,59,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.045,3.993511199951172e-06,2.86102294921875e-06,0.0018591582775115967,1.395832845454393,0.04477611940298507,96.0,1.1324882507324219,-0.0018551647663116455,0.0,False,True,False,False,True,True
block_type1_calibration_mlp2_empirical_random_walk,59,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.204,3.993511199951172e-06,2.9206275939941406e-06,0.002107560634613037,1.3673464706067944,0.07462686567164178,93.0,1.0728836059570312,-0.002103567123413086,0.0,False,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,60,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.967,0.014011740684509277,0.0,0.014771461486816406,14011740684.509277,0.009950248756218905,99.5,14011.740684509277,-0.0007597208023071289,0.97,True,True,False,False,True,True
block_type1_calibration_mlp2_empirical_random_walk,60,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.819,0.014011740684509277,0.0,6.449222564697266e-05,14011740684.509277,0.004975124378109453,100.0,14011.740684509277,0.013947248458862305,0.995,True,True,True,True,True,True
block_type1_calibration_mlp2_empirical_random_walk,60,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.759,0.014011740684509277,0.0,0.018548965454101562,14011740684.509277,0.009950248756218905,99.5,14011.740684509277,-0.004537224769592285,0.995,True,True,False,False,True,True
block_type1_calibration_mlp2_empirical_random_walk,60,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.914,0.014011740684509277,0.0,0.0,14011740684.509277,0.004975124378109453,100.0,14011.740684509277,0.014011740684509277,1.0,True,True,True,True,True,True
block_type1_calibration_mlp2_empirical_random_walk,61,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.363,0.0,0.0,3.528594970703125e-05,0.0,1.0,0.0,0.0,-3.528594970703125e-05,0.965,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,61,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,61,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.552,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,61,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.641,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,62,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.553,0.0,0.0,7.897615432739258e-07,0.0,1.0,0.0,0.0,-7.897615432739258e-07,0.98,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,62,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.663,0.0,0.0,0.013560175895690918,0.0,1.0,0.0,0.0,-0.013560175895690918,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,62,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,62,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.801,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,63,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.708,0.0,0.0,5.379319190979004e-06,0.0,1.0,0.0,0.0,-5.379319190979004e-06,0.985,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,63,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.684,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,63,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,63,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,64,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,12.108,0.0,0.0,0.021282076835632324,0.0,1.0,0.0,0.0,-0.021282076835632324,0.965,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,64,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,12.163,0.0,0.0,0.023228704929351807,0.0,1.0,0.0,0.0,-0.023228704929351807,0.95,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,64,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,12.061,0.0,0.0,0.02059304714202881,0.0,1.0,0.0,0.0,-0.02059304714202881,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,64,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,12.031,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,65,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.846,0.0,0.0,0.0009767413139343262,0.0,1.0,0.0,0.0,-0.0009767413139343262,0.975,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,65,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.861,0.0,0.0,0.0027105510234832764,0.0,1.0,0.0,0.0,-0.0027105510234832764,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,65,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.811,0.0,0.0,0.0004919171333312988,0.0,1.0,0.0,0.0,-0.0004919171333312988,0.985,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,65,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,66,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.207,0.0,0.0,0.0005178153514862061,0.0,1.0,0.0,0.0,-0.0005178153514862061,0.955,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,66,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.252,0.0,0.0,0.002760946750640869,0.0,1.0,0.0,0.0,-0.002760946750640869,0.97,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,66,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.483,0.0,0.0,0.0004773736000061035,0.0,1.0,0.0,0.0,-0.0004773736000061035,0.985,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,66,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.397,0.0,0.0,0.00011563301086425781,0.0,1.0,0.0,0.0,-0.00011563301086425781,0.98,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,67,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.343,0.0,0.0,8.955597877502441e-06,0.0,1.0,0.0,0.0,-8.955597877502441e-06,0.985,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,67,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.12,0.0,0.0,3.11434268951416e-06,0.0,1.0,0.0,0.0,-3.11434268951416e-06,0.915,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,67,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,67,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,68,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.702,0.0,0.0,6.556510925292969e-07,0.0,1.0,0.0,0.0,-6.556510925292969e-07,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,68,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.722,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,68,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.661,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,68,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.648,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,69,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.965,0.0,0.0,0.016405820846557617,0.0,1.0,0.0,0.0,-0.016405820846557617,0.985,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,69,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.081,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,69,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.079,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,69,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,70,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.673,0.0,0.0,6.288290023803711e-05,0.0,1.0,0.0,0.0,-6.288290023803711e-05,0.99,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,70,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.758,0.0,0.0,0.002684563398361206,0.0,1.0,0.0,0.0,-0.002684563398361206,0.92,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,70,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.712,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,70,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.776,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,71,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,9.929,0.0,0.0,0.008730918169021606,0.0,1.0,0.0,0.0,-0.008730918169021606,0.98,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,71,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,9.943,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,71,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,9.998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,71,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.149,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,72,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.69,0.0,0.0,0.022175967693328857,0.0,1.0,0.0,0.0,-0.022175967693328857,0.96,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,72,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.881,0.0,0.0,0.08788871765136719,0.0,1.0,0.0,0.0,-0.08788871765136719,0.955,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,72,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.65,0.0,0.0,0.026868820190429688,0.0,1.0,0.0,0.0,-0.026868820190429688,0.94,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,72,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.941,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,73,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.957,0.0,0.0,0.058574795722961426,0.0,1.0,0.0,0.0,-0.058574795722961426,0.95,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,73,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.927,0.0,0.0,0.01811826229095459,0.0,1.0,0.0,0.0,-0.01811826229095459,0.945,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,73,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.993,0.0,0.0,0.032929062843322754,0.0,1.0,0.0,0.0,-0.032929062843322754,0.94,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,73,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.812,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,74,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,12.056,0.0,0.0,2.1830201148986816e-06,0.0,1.0,0.0,0.0,-2.1830201148986816e-06,0.99,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,74,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.644,0.0,0.0,1.2695789337158203e-05,0.0,1.0,0.0,0.0,-1.2695789337158203e-05,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,74,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,74,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,75,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.488,0.0,0.0,2.3990869522094727e-05,0.0,1.0,0.0,0.0,-2.3990869522094727e-05,0.98,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,75,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.441,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,75,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.378,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,75,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,76,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.648,0.0,0.0,0.011134088039398193,0.0,1.0,0.0,0.0,-0.011134088039398193,0.94,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,76,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.813,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,76,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,76,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,77,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.671,0.0,0.0,2.450542524456978e-08,0.0,1.0,0.0,0.0,-2.450542524456978e-08,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,77,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,9.832,0.0,0.0,0.003347724676132202,0.0,1.0,0.0,0.0,-0.003347724676132202,0.975,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,77,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,9.824,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,77,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,9.696,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,78,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.609,0.0,0.0,8.046627044677734e-06,0.0,1.0,0.0,0.0,-8.046627044677734e-06,0.985,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,78,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,78,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,78,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.544,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,79,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.276,0.0,0.0,1.2576580047607422e-05,0.0,1.0,0.0,0.0,-1.2576580047607422e-05,0.98,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,79,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.235,0.0,0.0,2.384185791015625e-07,0.0,1.0,0.0,0.0,-2.384185791015625e-07,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,79,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.318,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,79,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,80,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.891,0.0,0.0,5.379319190979004e-06,0.0,1.0,0.0,0.0,-5.379319190979004e-06,0.97,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,80,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.725,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,80,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.958,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,80,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,12.009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,81,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.402,0.0,0.0,7.963180541992188e-05,0.0,1.0,0.0,0.0,-7.963180541992188e-05,0.985,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,81,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.335,0.0,0.0,0.023187994956970215,0.0,1.0,0.0,0.0,-0.023187994956970215,0.98,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,81,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.404,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,81,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.512,0.0,0.0,4.07099723815918e-05,0.0,1.0,0.0,0.0,-4.07099723815918e-05,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,82,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,12.015,0.0,0.0,0.02187347412109375,0.0,1.0,0.0,0.0,-0.02187347412109375,0.955,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,82,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.866,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,82,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.904,0.0,0.0,0.015155434608459473,0.0,1.0,0.0,0.0,-0.015155434608459473,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,82,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.769,0.0,0.0,0.01745849847793579,0.0,1.0,0.0,0.0,-0.01745849847793579,0.97,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,83,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.739,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,83,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.773,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,83,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.697,0.0,0.0,0.0007655620574951172,0.0,1.0,0.0,0.0,-0.0007655620574951172,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,83,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,84,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,84,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.18,0.0,0.0,0.011689752340316772,0.0,1.0,0.0,0.0,-0.011689752340316772,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,84,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.379,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,84,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
