dataset,kendall_tau_formal_freq,tau_formal_freq_p,kendall_tau_TSR,tau_TSR_p,flip_rate,mean_zrob,mean_TSR,max_TSR,min_pperm,n_formal_positive,n_total,formal_fire_rate,source_csv,pperm_normalized,raw_pperm_trigger,block_size_normalized,is_block_diagnostic,block_null_diagnostic,formal_trigger_normalized,source_formal_trigger_raw,source_formal_trigger_mismatch,k,fire_rate,mean_Lobs,max_pperm,radius,k_used,seed,N,SUBSAMPLE,N_NULLS,NOISE,GEODESIC_MAX_K,GEODESIC_PCT,ALPHA,DELTA_MIN,LOBS_MULT,Lobs,null_med,null_max,TSR,pperm,pct,zrob,delta,zero_frac,null_collapsed,zrob_collapsed,fallback,separation_flag,formal_trigger,nominal_trigger,lambda_val,geo_Lobs,geo_null_med,geo_null_max,geo_TSR,geo_pperm,geo_zrob,geo_delta,geo_zero_frac,geo_fallback,geo_separation_flag,geo_formal_trigger,geo_nominal_trigger,proj_Lobs,proj_null_med,proj_null_max,proj_TSR,proj_pperm,proj_zrob,proj_delta,proj_zero_frac,proj_fallback,proj_separation_flag,proj_formal_trigger,proj_nominal_trigger,N_SAMPLES,TOTAL_PROJECTIONS,GEODESIC_K,spearman_proj_TSR_vs_lambda,spearman_p,any_geo_formal_trigger,max_geo_TSR,experiment,RNG_SEED,D_IN,D_OUT,NUM_STEPS,NUM_CYCLES,LR,MOMENTUM,BATCH_SIZE,TARGET_RADIUS,DRIFT_SCALE,TARGET_NOISE,k_obs,null_k_min,null_k_median,null_k_max,scenario,decision,amb_euc_Lobs,amb_euc_null_med,amb_euc_null_max,amb_euc_TSR,amb_euc_pperm,amb_euc_pct,amb_euc_zrob,amb_euc_delta,amb_euc_zero_frac,amb_euc_null_collapsed,amb_euc_zrob_collapsed,amb_euc_fallback,amb_euc_separation_flag,amb_euc_formal_trigger,amb_euc_nominal_trigger,amb_geo_Lobs,amb_geo_null_med,amb_geo_null_max,amb_geo_TSR,amb_geo_pperm,amb_geo_pct,amb_geo_zrob,amb_geo_delta,amb_geo_zero_frac,amb_geo_null_collapsed,amb_geo_zrob_collapsed,amb_geo_fallback,amb_geo_separation_flag,amb_geo_formal_trigger,amb_geo_nominal_trigger,proj_pct,proj_null_collapsed,proj_zrob_collapsed,type,k_init,n_adjacent_transitions,n_flips,k_sequence,decision_sequence,expected_beta1,n_sig_bars,bar_check,expected_decision,correct,geo_pnull,geo_null_type,geo_pct,geo_null_collapsed,geo_zrob_collapsed,BAR_THRESH,elapsed_s,Scenario,Budget,method,publication_config,NOISE_LEVEL,raw_Lobs,raw_null_med,raw_null_max,raw_TSR,raw_pperm,raw_pct,raw_zrob,raw_delta,raw_zero_frac,raw_null_collapsed,raw_zrob_collapsed,raw_fallback,raw_separation_flag,raw_formal_trigger,raw_nominal_trigger,dpca_Lobs,dpca_null_med,dpca_null_max,dpca_TSR,dpca_pperm,dpca_pct,dpca_zrob,dpca_delta,dpca_zero_frac,dpca_null_collapsed,dpca_zrob_collapsed,dpca_fallback,dpca_separation_flag,dpca_formal_trigger,dpca_nominal_trigger,dtime_Lobs,dtime_null_med,dtime_null_max,dtime_TSR,dtime_pperm,dtime_pct,dtime_zrob,dtime_delta,dtime_zero_frac,dtime_null_collapsed,dtime_zrob_collapsed,dtime_fallback,dtime_separation_flag,dtime_formal_trigger,dtime_nominal_trigger,drift_scale,amp_frac,amp_abs,block_size,n_nulls,is_formal_null,support_size,geodesic_k,geodesic_pct,Lobs_geo,obs_sentinel,sentinel_nulls,median_pairwise,euc_formal_trigger,expected_euc_formal_trigger,expected_geo_formal_trigger,euc_Lobs,euc_null_med,euc_null_max,euc_TSR,euc_pperm,euc_pct,euc_zrob,euc_delta,euc_zero_frac,euc_null_collapsed,euc_zrob_collapsed,euc_fallback,euc_separation_flag,euc_nominal_trigger,pca_formal_trigger,expected_pca_formal_trigger,pca_var_pc1,pca_var_pc2,pca_Lobs,pca_null_med,pca_null_max,pca_TSR,pca_pperm,pca_pct,pca_zrob,pca_delta,pca_zero_frac,pca_null_collapsed,pca_zrob_collapsed,pca_fallback,pca_separation_flag,pca_nominal_trigger,param,n_positive
circle_r1_n005,,,,,0.0,,,,,,,,results/k_sensitivity_transition/transition_summary.csv,,,,False,False,False,,False,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,circle,,6.0,0.0,"6,8,10,12,14,16,20","True,True,True,True,True,True,True",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
circle_r1_n005,,,,,0.0,,,,,,,,results/k_sensitivity_transition/transition_summary.csv,,,,False,False,False,,False,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,circle,,6.0,0.0,"6,8,10,12,14,16,20","True,True,True,True,True,True,True",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
circle_r1_n005,,,,,0.0,,,,,,,,results/k_sensitivity_transition/transition_summary.csv,,,,False,False,False,,False,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,circle,,6.0,0.0,"6,8,10,12,14,16,20","True,True,True,True,True,True,True",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
circle_r1_n005,,,,,0.0,,,,,,,,results/k_sensitivity_transition/transition_summary.csv,,,,False,False,False,,False,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,circle,,6.0,0.0,"6,8,10,12,14,16,20","True,True,True,True,True,True,True",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
circle_r1_n005,,,,,0.0,,,,,,,,results/k_sensitivity_transition/transition_summary.csv,,,,False,False,False,,False,,,,,,,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,circle,,6.0,0.0,"6,8,10,12,14,16,20","True,True,True,True,True,True,True",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
circle_r2_n01,,,,,0.0,,,,,,,,results/k_sensitivity_transition/transition_summary.csv,,,,False,False,False,,False,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,circle,,6.0,0.0,"6,8,10,12,14,16,20","True,True,True,True,True,True,True",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
circle_r2_n01,,,,,0.0,,,,,,,,results/k_sensitivity_transition/transition_summary.csv,,,,False,False,False,,False,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,circle,,6.0,0.0,"6,8,10,12,14,16,20","True,True,True,True,True,True,True",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
circle_r2_n01,,,,,0.0,,,,,,,,results/k_sensitivity_transition/transition_summary.csv,,,,False,False,False,,False,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,circle,,6.0,0.0,"6,8,10,12,14,16,20","True,True,True,True,True,True,True",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
circle_r2_n01,,,,,0.0,,,,,,,,results/k_sensitivity_transition/transition_summary.csv,,,,False,False,False,,False,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,circle,,6.0,0.0,"6,8,10,12,14,16,20","True,True,True,True,True,True,True",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
circle_r2_n01,,,,,0.0,,,,,,,,results/k_sensitivity_transition/transition_summary.csv,,,,False,False,False,,False,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,circle,,6.0,0.0,"6,8,10,12,14,16,20","True,True,True,True,True,True,True",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
circle_r2_n01,,,,,0.0,,,,,,,,results/k_sensitivity_transition/transition_summary.csv,,,,False,False,False,,False,,,,,,,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,circle,,6.0,0.0,"6,8,10,12,14,16,20","True,True,True,True,True,True,True",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Circle,,,,,,,,,,,,,results/manifold_benchmarks/manifold_results.csv,,,,False,False,False,,False,,,,,,12.0,,,600.0,300.0,,50.0,95.0,0.05,0.001,5.0,,,,,,,,,,,,,,,,,1.264036025851965,0.2105674371123314,0.4270570874214172,6.002998579365511,0.0033222591362126,30.019665389693117,0.8369789384305477,0.0,False,False,True,True,,,,,,,,,,,,,1200.0,,12.0,,,,,,,,,,,,,,,,,,,,,,robust_recurrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,robust_recurrence,True,0.0033222591362126,gaussian_empirical_static,100.0,False,False,0.1,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swiss Roll,,,,,,,,,,,,,results/manifold_benchmarks/manifold_results.csv,,,,False,False,False,,False,,,,,,12.0,,,600.0,300.0,,50.0,95.0,0.05,0.001,5.0,,,,,,,,,,,,,,,,,0.8000862300395966,0.2063132897019386,0.3771608471870422,3.878015959086326,0.0033222591362126,20.07294630516285,0.4229253828525543,0.0,False,False,True,True,,,,,,,,,,,,,1200.0,,12.0,,,,,,,,,,,,,,,,,,,,,,robust_recurrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,,no_recurrence,False,0.0033222591362126,gaussian_empirical_static,100.0,False,False,0.1,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torus,,,,,,,,,,,,,results/manifold_benchmarks/manifold_results.csv,,,,False,False,False,,False,,,,,,12.0,,,600.0,300.0,,50.0,95.0,0.05,0.001,5.0,,,,,,,,,,,,,,,,,0.8302491307258606,0.2053467109799385,0.3499139249324798,4.0431576759119805,0.0033222591362126,20.898269190264177,0.4803352057933807,0.0,False,False,True,True,,,,,,,,,,,,,1200.0,,12.0,,,,,,,,,,,,,,,,,,,,,,robust_recurrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,26.0,26/2 PASS,robust_recurrence,True,0.0033222591362126,gaussian_empirical_static,100.0,False,False,0.1,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure-8,,,,,,,,,,,,,results/manifold_benchmarks/manifold_results.csv,,,,False,False,False,,False,,,,,,12.0,,,600.0,300.0,,50.0,95.0,0.05,0.001,5.0,,,,,,,,,,,,,,,,,0.9064792543649672,0.2050563767552375,0.373513251543045,4.420634308985923,0.0033222591362126,20.272597413471946,0.5329660028219223,0.0,False,False,True,True,,,,,,,,,,,,,1200.0,,12.0,,,,,,,,,,,,,,,,,,,,,,robust_recurrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2/2 PASS,robust_recurrence,True,0.0033222591362126,gaussian_empirical_static,100.0,False,False,0.1,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,results/projection_budget_sensitivity/results_corrected_long.csv,1.0,False,,False,False,False,False,False,,,,,,,,,600.0,300.0,,,,0.05,0.001,5.0,0.0304711088538169,0.1615107171237468,0.4532892554998398,0.1886630769540937,1.0,0.0,-2.6991245407304216,-0.4228181466460228,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linear Drift,5.0,raw,True,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,results/projection_budget_sensitivity/results_corrected_long.csv,1.0,False,,False,False,False,False,False,,,,,,,,,600.0,300.0,,,,0.05,0.001,5.0,0.0074835419654846,0.0968573689460754,0.5486177206039429,0.0772635272549449,1.0,0.0,-2.611315542509697,-0.5411341786384583,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linear Drift,5.0,detrended_pca,True,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,results/projection_budget_sensitivity/results_corrected_long.csv,1.0,False,,False,False,False,False,False,,,,,,,,,600.0,300.0,,,,0.05,0.001,5.0,0.01315054949373,0.1639618575572967,0.4938205033540725,0.0802049311319517,1.0,0.0,-2.3577787706202646,-0.4806699538603425,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linear Drift,5.0,detrended_time,True,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,results/projection_budget_sensitivity/results_corrected_long.csv,1.0,False,,False,False,False,False,False,,,,,,,,,600.0,300.0,,,,0.05,0.001,5.0,0.0304711088538169,0.1937625855207443,0.5276212096214294,0.1572600240225297,1.0,0.0,-2.5219126443802704,-0.4971501007676124,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linear Drift,10.0,raw,True,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,results/projection_budget_sensitivity/results_corrected_long.csv,1.0,False,,False,False,False,False,False,,,,,,,,,600.0,300.0,,,,0.05,0.001,5.0,0.0127875236794352,0.1116894073784351,0.6328681707382202,0.1144918213774116,1.0,0.0,-2.461121577500557,-0.620080647058785,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linear Drift,10.0,detrended_pca,True,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,results/projection_budget_sensitivity/results_corrected_long.csv,1.0,False,,False,False,False,False,False,,,,,,,,,600.0,300.0,,,,0.05,0.001,5.0,0.01315054949373,0.1768667884171009,0.6026168167591095,0.0743528483292356,1.0,0.0,-2.546751237298267,-0.5894662672653794,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linear Drift,10.0,detrended_time,True,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,results/projection_budget_sensitivity/results_corrected_long.csv,1.0,False,,False,False,False,False,False,,,,,,,,,600.0,300.0,,,,0.05,0.001,5.0,0.0340149700641632,0.2171607092022895,0.5276212096214294,0.1566350109509033,1.0,0.0,-2.6021979919127136,-0.4936062395572662,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linear Drift,20.0,raw,True,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,results/projection_budget_sensitivity/results_corrected_long.csv,1.0,False,,False,False,False,False,False,,,,,,,,,600.0,300.0,,,,0.05,0.001,5.0,0.0127875236794352,0.1209211573004722,0.6328681707382202,0.1057509203914934,1.0,0.0,-2.725778643878767,-0.620080647058785,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linear Drift,20.0,detrended_pca,True,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,results/projection_budget_sensitivity/results_corrected_long.csv,1.0,False,,False,False,False,False,False,,,,,,,,,600.0,300.0,,,,0.05,0.001,5.0,0.01315054949373,0.1963833943009376,0.7196793258190155,0.0669636531157579,1.0,0.0,-2.544231175326844,-0.7065287763252854,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linear Drift,20.0,detrended_time,True,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,results/projection_budget_sensitivity/results_corrected_long.csv,1.0,False,,False,False,False,False,False,,,,,,,,,600.0,300.0,,,,0.05,0.001,5.0,0.0340149700641632,0.2389871478080749,0.6139088571071625,0.1423297042372233,1.0,0.0,-2.57972097395757,-0.5798938870429993,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linear Drift,40.0,raw,True,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,results/projection_budget_sensitivity/results_corrected_long.csv,1.0,False,,False,False,False,False,False,,,,,,,,,600.0,300.0,,,,0.05,0.001,5.0,0.0127875236794352,0.1256839968264103,0.6429524719715118,0.1017434518492845,1.0,0.0,-2.811339809462389,-0.6301649482920766,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linear Drift,40.0,detrended_pca,True,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,results/projection_budget_sensitivity/results_corrected_long.csv,1.0,False,,False,False,False,False,False,,,,,,,,,600.0,300.0,,,,0.05,0.001,5.0,0.01315054949373,0.210339967161417,0.7196793258190155,0.0625204504457095,1.0,0.0,-2.9784013587295424,-0.7065287763252854,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linear Drift,40.0,detrended_time,True,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,results/projection_budget_sensitivity/results_corrected_long.csv,1.0,False,,False,False,False,False,False,,,,,,,,,600.0,300.0,,,,0.05,0.001,5.0,0.0340149700641632,0.2665513381361961,0.6511234492063522,0.1276113273408345,1.0,0.0,-2.6201726990423477,-0.617108479142189,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linear Drift,100.0,raw,True,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,results/projection_budget_sensitivity/results_corrected_long.csv,1.0,False,,False,False,False,False,False,,,,,,,,,600.0,300.0,,,,0.05,0.001,5.0,0.0127875236794352,0.1353293508291244,0.6574760377407074,0.0944918718740261,1.0,0.0,-3.0686273902298704,-0.6446885140612721,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linear Drift,100.0,detrended_pca,True,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,results/projection_budget_sensitivity/results_corrected_long.csv,1.0,False,,False,False,False,False,False,,,,,,,,,600.0,300.0,,,,0.05,0.001,5.0,0.0137430094182491,0.2270166203379631,0.7196793258190155,0.0605374593178647,1.0,0.0,-2.682270847530311,-0.7059363164007664,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linear Drift,100.0,detrended_time,True,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,results/projection_budget_sensitivity/results_corrected_long.csv,0.0033222591362126,True,,False,False,True,True,False,,,,,,,,,600.0,300.0,,,,0.05,0.001,5.0,3.147480219602585,0.2070097997784614,0.6579388976097107,15.204498641879576,0.0033222591362126,100.0,43.39392277097544,2.489541321992874,0.0,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helix,5.0,raw,True,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
